Absolute Magnitude,Relative Velocity km per sec,Miss Dist.(kilometers),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
19.6,13.12160832,54038588,0,0.0247891,5.31,0.236580304,1.162054189,25.00778018,57.87465675,457.5494078,0.887135056,240.7970767,1.436973322,2458141.974,248.6885109,0.786800275,1
19.4,7.952404402,40350200,1,0.0215286,5.768,0.12904386,1.061197121,15.08972042,215.4436355,399.2937582,0.924256148,61.17301359,1.198138093,2457865.406,301.4816145,0.901591855,1
29.7,19.12628617,70129456,7,0.00110619,5.481,0.202206665,1.139867613,1.404650462,221.3622192,444.5084775,0.909378784,297.5330996,1.370356442,2457852.946,119.5014484,0.809883317,0
23.5,6.772455512,26178680,3,0.0565851,5.584,0.114046041,1.113917072,7.056519303,192.9525065,429.4155004,0.986879239,284.8134147,1.240954904,2457830.227,142.7481821,0.838348871,0
19.4,7.952404476,40350200,1,0.020437,5.768,0.129015347,1.061191066,15.09000476,215.4428313,399.2903412,0.924281133,61.1891387,1.198101,2457865.417,121.7908146,0.90159957,1
21.6,8.976896282,60527156,2,0.318512,4.806,0.069501694,1.360874576,15.62269162,233.8821451,579.8632399,1.266291487,84.04221652,1.455457665,2458003.96,357.8516052,0.620836044,0
18.3,19.30014962,59412452,0,0.0624827,2.71,0.675886922,3.238893068,18.47384237,230.82724,2129.086675,1.049767602,173.8630213,5.428018535,2458609.683,256.9953311,0.169086587,0
23.4,11.15252559,58746584,6,0.0941106,5.075,0.190053016,1.246672865,20.25673421,260.0125772,508.4253391,1.009738926,293.0934995,1.483606803,2457835.391,116.9081915,0.708068565,0
20.2,7.775284323,56671204,0,0.119386,5.182,0.15829944,1.221222963,15.73210383,105.7172766,492.9363779,1.027904052,64.90665549,1.414541874,2458070.767,308.6824689,0.730317372,0
26,8.454837553,25237628,6,0.00283925,4.839,0.284718079,1.34313686,7.992793446,143.3850095,568.5633069,0.960721514,330.4917718,1.725552206,2458177.546,247.8987742,0.633174874,0
19.1,4.554434942,64140008,0,0.316229,4.166,0.242855735,1.697239041,7.01086758,275.0626715,807.6309368,1.285054806,115.4724428,2.109423275,2458063.839,331.7666356,0.445748155,0
17.9,24.07402918,65922180,0,0.010566,7.912,0.417926239,0.718497691,7.341854914,82.00123323,222.4520906,0.418218653,167.2965172,1.018776728,2454797.912,241.1948951,1.618325991,1
18.8,16.1934694,40229988,0,0.143818,4.621,0.448489079,1.396490368,14.83114863,22.05535257,602.7751558,0.77017969,145.6407167,2.022801047,2457955.35,26.96545347,0.597237621,0
20,11.31412764,44395812,2,0.0331774,6.962,0.282031093,0.837202479,13.89965503,57.8037567,279.7977289,0.601085349,315.1638599,1.073319609,2457864.451,175.046953,1.286643753,1
22.1,12.11192691,55947568,1,0.0113586,5.9,0.556733701,1.006605852,0.848196059,127.062218,368.8821183,0.44619445,186.8452504,1.567017254,2458094.415,268.3465264,0.975921526,1
18.1,2.429415061,52853080,0,0.283318,3.181,0.524053287,2.64313746,3.372346677,178.3192711,1569.560467,1.257992587,278.1657438,4.028282332,2457920.064,18.44912512,0.229363575,0
19.2,25.5086959,32755016,0,0.13164,5.195,0.833101194,1.100261591,23.70617095,308.8793229,421.5434596,0.183632346,18.13621485,2.016890836,2458049.287,318.3354906,0.854004473,0
23.6,24.87798356,71482464,1,0.0316225,6.832,0.341072216,0.857260382,3.137522755,336.6215024,289.9129115,0.564872684,350.6340812,1.149648081,2458144.613,181.0468118,1.241752215,0
19.2,21.15881627,68850944,0,0.068965,4.651,0.378963254,1.396324486,15.45109083,58.80709475,602.6677577,0.867168815,139.8445497,1.925480157,2457374.16,135.202708,0.597344051,0
17.9,33.92843828,39078284,1,0.217108,3.97,0.502936668,1.532200384,52.23787327,124.9900566,692.7424118,0.761600628,9.783093931,2.30280014,2457725.083,143.1272065,0.519673682,0
19.2,21.15876284,68850736,0,0.0683833,4.651,0.379017074,1.396228062,15.45231677,58.80444934,602.6053325,0.867033787,139.8599009,1.925422337,2457976.839,14.1351501,0.597405932,0
22.2,19.41326482,68897200,7,0.16521,6.754,0.555383403,0.841084585,31.90611179,338.1601228,281.7461153,0.373960166,341.0891992,1.308209003,2457912.829,112.0207861,1.2777461,0
17.9,33.9284383,39078284,1,0.217108,3.97,0.502936668,1.532200384,52.23787327,124.9900566,692.7424118,0.761600628,9.783093932,2.30280014,2457725.083,143.1272065,0.519673682,0
18.1,24.30225996,55711696,0,0.106558,3.327,0.900973153,1.842706955,12.7905741,342.7271352,913.6562707,0.18247746,14.77481047,3.50293645,2458278.17,250.5920558,0.394021265,0
19.9,16.13668117,43169132,2,0.10218,4.927,0.329793355,1.296322566,14.33285505,253.4348741,539.0984071,0.868803998,165.1484127,1.723841134,2458157.748,254.9924492,0.667781606,0
22.5,7.480711704,68938208,5,0.00594609,5.532,0.194890187,1.117603118,15.5399779,194.4303121,431.5487211,0.899793237,110.5557197,1.335412999,2458100.382,276.6777732,0.834204766,0
21.3,23.58895686,43545180,3,0.0463696,7.883,0.471077406,0.714212381,23.86194499,290.1493207,220.4649165,0.377763065,33.14602214,1.050661696,2457985.764,24.06198361,1.632912872,1
18,11.52544958,16186273,0,0.0132207,5.842,0.192184672,1.034906114,21.46918686,322.7806339,384.5473792,0.836013022,98.98782143,1.233799205,2458123.14,245.1890956,0.936165527,1
23.4,10.44659924,1298905.875,2,0.00254036,6.831,0.386794963,0.855231149,2.892604279,321.6436243,288.8841352,0.524432048,44.51354435,1.18603025,2458109.193,224.5501365,1.246174352,0
27.6,6.631819686,41985840,6,0.00109712,5.857,0.233962858,1.043125769,3.845270312,196.3089474,389.1378168,0.799073083,85.90076663,1.287178455,2458130.802,239.4550495,0.925122115,0
20,12.94382846,35395452,1,0.196219,4.579,0.512098201,1.400040683,14.5719683,23.62171847,605.0752799,0.683082367,30.22701971,2.116998998,2457929.182,42.43165484,0.594967291,0
20.5,32.34999063,55525012,4,0.0484137,3.908,0.671147561,1.688089847,12.27143258,134.4972867,801.1092816,0.555132464,251.3421944,2.82104723,2458090.431,319.5869226,0.449376893,1
21.3,11.26916468,26756424,5,0.0427367,4.053,0.452320725,1.702995909,12.06866945,8.788946167,811.7435268,0.932695564,160.4959894,2.473296254,2458260.253,244.801984,0.443489832,1
18.8,31.39153504,62973468,1,0.0513984,7.009,0.487017532,0.812499632,28.86867583,166.1939032,267.5057899,0.416798067,131.4820294,1.208201197,2457939.26,82.41524826,1.345765264,0
20.6,3.696657853,40152700,1,0.261067,3.76,0.372097379,1.984894009,6.654775794,321.3535011,1021.42012,1.24632015,178.9564442,2.723467869,2458292.341,257.1405929,0.352450469,0
20.7,20.02348492,26938286,1,0.176403,5.44,0.517062667,1.105345835,21.90469663,304.2226334,424.468724,0.53381277,321.9297946,1.676878901,2457833.892,141.3035121,0.848119024,0
26.9,2.683853974,17471656,4,0.00731584,5.92,0.071499135,1.034328511,1.559152807,67.10073151,384.2254883,0.960374917,287.633478,1.108282105,2458073.062,292.0134404,0.936949814,0
18.7,40.16551123,60259216,0,0.197366,3.374,0.830216717,1.900342621,19.31015899,172.158123,956.8553512,0.32264641,203.764902,3.478038831,2457759.444,15.44646863,0.376232415,0
25.7,9.010488107,24198584,0,0.0483196,5.244,0.176631872,1.208906797,7.724689406,147.2825545,485.4982356,0.995375326,50.19779903,1.422438268,2457965.869,25.67916881,0.741506299,0
23.5,6.368218127,26466610,4,0.0252684,5.845,0.235353736,1.046237997,1.562718009,20.45385431,390.8806389,0.800001975,159.1427096,1.292474018,2457969.792,28.28216611,0.920997267,0
19.7,28.12697001,47811536,5,0.21133,2.949,0.743861354,2.507453367,19.65152628,101.1050353,1450.266196,0.642255711,327.4174435,4.372651024,2457365.131,157.7178835,0.248230291,0
18.8,40.16550039,60259164,0,0.197415,3.374,0.830129002,1.900646147,19.30532651,172.157367,957.0846065,0.322864659,203.7788883,3.478427635,2457759.437,90.67396805,0.376142295,0
20.6,17.03071425,5193227,0,0.0118739,5.126,0.531135063,1.207352901,1.398947913,108.9361731,484.5624673,0.566085442,314.4934962,1.848620361,2457853.622,109.1215214,0.742938268,1
23.6,13.37163703,49181324,6,0.0430556,6.482,0.119689028,0.920283409,7.485572153,139.8876846,322.4636874,0.810135583,173.1295259,1.030431236,2457992.067,9.414568024,1.116404774,0
21.5,16.78970428,63561092,0,0.124977,5.649,0.416189586,1.068545204,18.99724712,42.39806431,403.4481945,0.623827818,131.3721613,1.513262591,2457818.804,343.6674809,0.892307872,0
21.5,16.78970245,63561064,1,0.124955,5.649,0.416119575,1.068451163,18.99766142,42.39515631,403.3949353,0.62384772,131.3691644,1.513054607,2457818.796,162.1573952,0.892425681,0
24.8,8.974451416,29181276,4,0.0248379,5.503,0.155187708,1.13594676,2.472334583,15.39358392,442.2169577,0.959661786,102.3995268,1.312231733,2458078.911,296.1673513,0.814080043,0
19.9,23.40663052,19376870,0,0.0515574,5.262,0.632373069,1.146419187,5.658087131,291.9709705,448.3463058,0.421454568,29.41168437,1.871383806,2457851.172,119.9026872,0.802950744,0
22.1,19.53134604,50899832,1,0.095436,6.55,0.244817999,0.882109986,35.31551687,195.1507089,302.609484,0.666153584,187.9551444,1.098066388,2457880.985,142.1815303,1.189652073,0
20.4,11.66650637,54915028,1,0.0379013,5.327,0.190561164,1.166841454,21.09939805,196.7630114,460.3797383,0.944486789,154.5874134,1.38919612,2458198.229,205.3834595,0.781963171,1
21.2,9.772334952,53934032,2,0.0558885,6.192,0.188407739,0.96413862,19.87053311,57.32432319,345.7861911,0.782487442,315.2260006,1.145789797,2457969.366,32.4136765,1.041105774,0
22.9,21.96604402,62555340,5,0.0352876,4.858,0.376759314,1.325151915,4.747354328,147.5379904,557.1818101,0.825888589,319.1806025,1.824415242,2457935.562,41.9569927,0.646108673,0
20.6,17.82239398,9380801,0,0.0108978,4.187,0.555291982,1.592525299,2.173194894,351.9605678,734.0538781,0.70820877,297.1892485,2.476841829,2458310.455,207.9897313,0.490427216,1
21.8,9.108857681,44981060,1,0.104736,6.003,0.377535298,1.001342943,7.104126563,179.5057828,365.992924,0.623300636,170.8521653,1.379385249,2457994.548,5.854064811,0.983625574,0
18.8,11.77424794,56441720,1,0.0160302,7.06,0.286890658,0.82632269,1.327445309,92.06991506,274.3613583,0.589258429,71.73387785,1.063386951,2458113.076,212.2843195,1.312138131,1
24.3,11.19234352,32090024,7,0.00336216,6.033,0.168225209,1.006682573,4.625123201,193.5434227,368.9242921,0.837333187,265.469997,1.176031959,2457825.358,170.9055417,0.975809963,0
25,6.296119131,7555205,5,0.0511377,6.368,0.146370382,0.939095597,10.38561366,18.53274267,332.4016214,0.801639815,334.4465114,1.076551379,2457956.161,48.02060936,1.083027208,0
19,17.80588113,9538428,0,0.0559407,5.447,0.483871293,1.104669193,24.08299123,38.554591,424.0790231,0.570151483,61.37592604,1.639186904,2458191.095,198.2044241,0.84889839,0
20.6,23.76774875,26749868,3,0.0281473,6.681,0.620525213,0.860740016,4.559941011,293.9197687,291.679843,0.326629134,63.07430147,1.394850897,2458122.997,208.8110789,1.234229957,1
18.7,4.952970789,69442016,0,0.256947,3.829,0.339208342,1.922512678,10.93407494,80.84398937,973.6486041,1.27038034,172.7556361,2.574645016,2458051.564,341.119355,0.369743251,0
21.4,14.43852096,55876996,1,0.0298549,5.245,0.441952598,1.171281902,19.53741602,9.050147492,463.0102186,0.653630822,256.0761755,1.688932981,2458110.143,274.7506398,0.777520637,1
23.3,8.780697047,36420424,5,0.018281,5.738,0.310489221,1.065854302,5.753759695,196.4877402,401.9251575,0.73491803,71.96610777,1.396790574,2457877.501,110.1686537,0.895689143,0
18.9,14.8303269,28906368,0,0.113543,6.326,0.346291235,0.937580427,12.7783371,259.9517695,331.5974829,0.612904543,203.7846994,1.26225631,2458099.878,252.1101482,1.085653597,0
20.6,12.42774975,20916226,0,0.0594885,5.235,0.352624711,1.185952527,18.38440914,38.1026324,471.7363955,0.76775636,293.5937558,1.604148694,2457843.284,119.9775719,0.763138065,0
26.3,18.00810222,52719728,7,0.00155558,7.471,0.375131437,0.768504442,10.61402198,189.4290074,246.0752871,0.480214266,206.3336354,1.056794619,2457934.763,96.17078023,1.4629669,0
28.7,10.89735211,22324196,6,0.00486768,4.715,0.326351758,1.392104325,2.468369943,132.6540359,599.9376272,0.937788632,43.14887032,1.846420019,2458057.17,325.9945887,0.600062379,0
20.8,11.91230567,26335462,0,0.000135863,5.719,0.200847466,1.076207967,7.191869414,250.690912,407.7957837,0.860054324,84.60446236,1.292361611,2458050.123,316.193455,0.882794806,1
20.8,16.17399574,30691200,0,0.0505078,5.969,0.300926918,1.01026001,13.05216301,252.3100537,370.8926018,0.706245579,123.7544397,1.314274442,2458102.133,261.3521356,0.970631386,0
20,13.81495661,33047286,0,0.12323,4.684,0.359676964,1.38642474,14.81004941,303.0626208,596.2698859,0.887759699,8.091928419,1.885089781,2458030.229,221.3003814,0.603753449,0
18.3,21.94504777,28635060,0,0.031732,2.962,0.702387309,2.672459522,5.852198107,13.86004843,1595.75102,0.795357869,319.8157692,4.549561175,2458203.923,314.1078958,0.225599104,1
28.2,1.696036734,12866110,4,0.00510293,5.972,0.027140619,1.023172313,1.475543069,46.16888948,378.0259353,0.995402784,341.7634317,1.050941843,2458136.285,230.6902292,0.952315612,0
20.1,28.30126915,65317764,3,0.111019,5.149,0.522458019,1.188907373,18.70850096,320.7671557,473.5005168,0.567753182,53.95142348,1.810061564,2457864.767,103.1968051,0.760294841,0
20,13.81495655,33047286,0,0.12367,4.684,0.359596943,1.386401899,14.80908446,303.0546491,596.2551507,0.887856014,8.099011085,1.884947784,2458030.239,342.0445912,0.603768369,0
24.1,11.00604019,50632012,0,0.012946,6.101,0.012961256,0.992546269,10.74760092,106.3717238,361.1807278,0.979681623,101.6388261,1.005410915,2458172.58,188.4820622,0.996730922,0
22.5,15.76937557,72734736,5,0.204261,6.539,0.357775186,0.89106827,25.20689174,330.6819996,307.2309019,0.572266154,351.9160172,1.209870386,2457955.316,52.94473125,1.17175713,0
20,6.512148568,71047256,0,0.168807,5.043,0.144095765,1.27828538,7.725425258,183.2874517,527.8860186,1.09408987,263.8291491,1.46248089,2457903.636,66.05807476,0.6819654,0
20.4,10.20313158,12809288,0,0.0538301,7.351,0.483442943,0.779253774,6.059105249,114.4535882,251.2562062,0.402529036,0.751760857,1.155978512,2457707.604,206.5407562,1.432800429,0
25.6,4.80017647,8955735,6,0.00457185,5.618,0.154009184,1.104707617,4.635883856,42.44095251,424.1011496,0.934572499,300.6622422,1.274842735,2457995.83,3.964133127,0.848854101,0
21.51,13.8133903,41845276,5,0.225123,3.346,0.491571706,2.308173283,19.8010312,258.7854966,1280.858166,1.173540603,42.56499789,3.442805962,2457962.344,10.72428223,0.281061564,0
20.4,10.20313012,12809289,0,0.0539712,7.35,0.483344487,0.779344351,6.057246558,114.4423845,251.3000151,0.402652556,0.749508696,1.156036147,2457958.897,59.59793608,1.43255065,0
20.3,11.28687705,33903420,2,0.0378872,4.485,0.464653393,1.467682106,2.341078942,271.8296282,649.4510541,0.785718636,3.273959279,2.149645576,2458061.406,326.2391644,0.55431429,1
20.8,28.95600839,52117492,6,0.241892,4.002,0.640682396,1.544617128,40.79933074,283.0687872,701.1802847,0.555008126,56.23056351,2.53422613,2458011.732,354.2332058,0.513420026,0
20.6,8.651590667,27575540,4,0.0798524,4.98,0.369062788,1.280779241,5.842845803,341.8961523,529.4315844,0.808091284,342.1310676,1.753467197,2458245.236,193.5857368,0.679974544,0
18.7,14.28368254,28807414,0,0.086402,3.448,0.627974395,2.101369835,10.87121351,206.7292815,1112.633591,0.781763383,147.7260513,3.420976286,2458114.064,323.2554578,0.323556652,0
18.5,18.8508513,33022334,0,0.134651,6.345,0.274232155,0.913633576,36.28414633,109.0770213,318.9748956,0.663085871,346.8725461,1.16418128,2458055.409,298.0283623,1.128615465,0
21.2,16.33617524,37646284,0,0.109607,5.316,0.122430007,1.157034097,28.94828138,118.5841152,454.5876817,1.015378405,72.06262379,1.298689789,2457457.327,113.3827336,0.79192643,0
20.5,7.989587028,50523108,2,0.115461,4.47,0.35118868,1.483602347,15.65470982,79.7551275,660.0467463,0.962577997,291.2313206,2.004626698,2458285.779,204.4040509,0.545415915,0
27.2,8.15649753,72657440,5,0.00656022,5.233,0.25406047,1.209548851,2.955318531,75.96084465,485.8850615,0.902250302,61.30450355,1.516847401,2457902.633,72.51110905,0.740915967,0
21,16.33618898,37646276,0,0.112305,5.316,0.12243869,1.156999425,28.94759777,118.5788098,454.5672487,1.015337932,72.05834115,1.298660919,2457911.899,70.16831954,0.791962028,0
18.8,38.40376815,74313760,0,0.042963,3.162,0.765481083,2.220812323,13.04192864,166.0005786,1208.832742,0.5208225,253.3471569,3.920802145,2457573.125,127.2755754,0.297807949,1
21,10.87652213,33491848,0,0.144527,5.61,0.337956573,1.091741633,11.89032448,148.3829073,416.656571,0.722780372,218.5473805,1.460702895,2457838.135,140.2867688,0.864020935,0
21.1,25.77439426,6954526,5,0.0417191,2.753,0.819251879,2.651712703,15.02022441,126.7788723,1577.204947,0.479292087,289.2599309,4.824133318,2458215.276,310.9769221,0.228251884,1
20.5,10.41282738,13515868,5,0.0682463,3.242,0.560513438,2.424339753,14.3357716,322.2075038,1378.759923,1.065464744,340.284517,3.783214761,2458605.332,202.0759396,0.261104195,0
26.9,9.994683899,27843766,7,0.0336951,6.057,0.165903217,1.002189262,2.07974763,227.0039918,366.457019,0.835922839,194.9107289,1.168455684,2458097.776,264.4382556,0.982379873,0
20,6.762149439,69102648,0,0.0620336,4.648,0.280890441,1.421120772,10.27271325,6.009984845,618.79231,1.021941532,220.0319073,1.820300011,2458228.108,227.5825279,0.5817784,0
26.8,20.45613575,53104716,3,0.000354709,4.893,0.374996242,1.312557753,4.575085365,344.9891163,549.25758,0.820353528,71.17014088,1.804761978,2458059.424,321.3795834,0.65543019,0
21.2,22.45388967,51863844,1,0.0565464,7.257,0.496380198,0.789263254,10.63367303,289.7666111,256.1127812,0.397488603,194.6834126,1.181037904,2458061.578,274.1472955,1.405630747,0
21.7,4.420739317,38523372,0,0.0322578,5.276,0.269988094,1.19302195,7.177009883,154.7470266,475.9606817,0.870920227,265.2441855,1.515123672,2458031.775,336.3445347,0.756364998,1
25.579,7.928890614,21310594,6,0.0580781,6.192,0.158418997,0.971462827,11.68968552,181.0195208,349.7338809,0.81756466,226.4057344,1.125360993,2458068.276,290.2347895,1.029354088,0
23.8,6.289760801,23756480,6,0.0937947,4.833,0.186324896,1.352378829,10.27046201,343.788751,574.4417176,1.100396984,7.077227965,1.604360674,2457802.304,124.2085236,0.626695431,0
20.7,18.89432695,47355656,1,0.0787175,6.904,0.681326089,0.817490615,21.74123304,37.55604628,269.9744035,0.260512932,158.1216186,1.374468298,2458101.469,225.3612921,1.333459748,0
18,7.265246092,28027668,0,0.162198,3.498,0.470123891,2.199012623,9.460567694,173.7526889,1191.077472,1.165204253,165.8097113,3.232820993,2457485.055,95.34234234,0.302247342,0
24.7,8.115731138,12311839,3,0.0285671,5.865,0.203051046,1.042607694,4.222235016,146.2448747,388.8479514,0.830905112,296.93581,1.254310277,2458180.936,192.9503264,0.925811744,0
23.8,24.52374455,71128488,6,0.00972154,5.302,0.341249037,1.179422105,5.85930423,341.9028085,467.8453547,0.776945447,255.0354194,1.581898763,2458221.448,189.983585,0.769485037,0
18,7.265250342,28027656,0,0.161443,3.498,0.470046141,2.198995094,9.460561131,173.7526589,1191.06323,1.165365936,165.8028522,3.232624252,2457484.988,155.8138827,0.302250956,0
20.3,14.23538375,59854608,0,0.10431,5.779,0.415609943,1.044158574,12.61015126,64.76404949,389.7158914,0.610195889,321.1555306,1.478121259,2458152.248,219.8224039,0.92374986,0
18.7,10.657203,54951616,0,0.244072,2.896,0.595421908,3.020927489,16.58773327,157.1771657,1917.824571,1.222201078,208.8467678,4.819653899,2458121.669,337.2549513,0.187712685,0
